teamId,TeamScore,Rank
109783124183318312,0.5062656728390224,1
108361537886099513,0.5046733762960517,2
105301877841257613,0.5011891744229143,3
105520781900097659,0.49761597855877043,4
107635420167535818,0.4974757140603627,5
104234362586443283,0.4934507216460212,6
109631326144414089,0.4927237410201047,7
105913221137618666,0.49048390245087237,8
105519562229907355,0.48947322283318034,9
109631610813971977,0.48930826197657623,10
99566406493155041,0.48852842595435797,11
98767991846127102,0.4880014047938003,12
104212455500985426,0.4879665481431683,13
108565997404381643,0.4879516180019331,14
110733870612047344,0.48786764293200363,15
110506938087991033,0.4874853816718012,16
99124844355850858,0.48733086732111963,17
109631614501223948,0.4872232590401338,18
104234144258996303,0.4870747001321969,19
109631541326560210,0.48632883099626645,20
107581733744920199,0.4862706571543231,21
110733877357854829,0.4862692546507603,22
103877925817094140,0.4861711360741274,23
110733864366329081,0.4855863802638101,24
98767991871709842,0.4850118694571554,25
104016416551172375,0.48422810521509774,26
108361578564310810,0.48391734031558364,27
110425005562048945,0.4837399911074972,28
109782867012820172,0.4837105238258892,29
107581765633427097,0.4833213140299977,30
99566404845279652,0.48328904965721337,31
109675484017801229,0.4832046398475507,32
109783164711873455,0.48282997659567084,33
108121051709036068,0.4826165389154144,34
107599485973747723,0.4820764541314686,35
107582184905264520,0.48206573335943254,36
110492173877838150,0.4819159911261794,37
99124844353216570,0.481703702943667,38
109981644490281844,0.48124528871067745,39
106302119383559530,0.4811367655279539,40
98767991892579754,0.4810709862891793,41
105663527959374033,0.4809532877907243,42
104710373370426042,0.48074664375101117,43
99566404853854212,0.4803861898736157,44
109671193729027761,0.47997819723830926,45
109699038581250169,0.4798513251424418,46
99566406490127625,0.4788424676811537,47
104710369093939895,0.47864532050516717,48
107760667929003738,0.478610593876558,49
109698757443650056,0.4783477572525734,50
103963715924353674,0.47827594693342307,51
101383793195758800,0.47798856302584086,52
109523293035238887,0.4774818012583289,53
104710383210356454,0.47687031931362883,54
109668849651338559,0.4766788494832337,55
107603600826620492,0.4766724577419757,56
110418022381234710,0.47667101609148665,57
107700204561086446,0.47655591564901617,58
110428362822825796,0.4760540738530751,59
110534714934488523,0.4760166050184724,60
99566404847770461,0.4760016805200322,61
101978171843206569,0.4758870311492799,62
110534749775658790,0.47568335691958763,63
109697683685398040,0.4749884448690803,64
107450819235010833,0.4748968107124696,65
98767991877340524,0.4748705260961221,66
99566404852189289,0.4748020146995748,67
106250729133367861,0.4746851876464851,68
107603596915629288,0.4744400395268707,69
107581755241449104,0.4743344518861477,70
107603544245460197,0.4742818187004815,71
98926509885559666,0.47423915193203964,72
109698030312834058,0.4741442756897861,73
109671201259007744,0.4741414504888286,74
107580483738977500,0.47412725719224924,75
103461966951059521,0.4738596077794719,76
109699042809864069,0.4738232416056708,77
107581300297680248,0.47373076547096765,78
108121047955658273,0.47370822518186656,79
107598982142057588,0.4734788227462157,80
107700199633958891,0.47347111884982895,81
104710343016706538,0.4733084479125613,82
107456994699991548,0.47293120887498913,83
106269804045322803,0.47286871721608964,84
99124844354766222,0.4728344082943229,85
100289931264192378,0.47271734895454925,86
99566404850008779,0.4726830177893024,87
105593278887024877,0.4726119526641231,88
107603551467692884,0.4726113687572745,89
108361570687544399,0.47254141053248744,90
110534751905120040,0.472506551144659,91
108159968741268165,0.4724420298155161,92
109485335453835911,0.47242355542672015,93
105957640798249312,0.4724184683951922,94
107700211633200412,0.4720496402159778,95
109782787975510889,0.471984049240449,96
108352305932141947,0.47197325950819125,97
109676337359108345,0.4719162442126181,98
107597870621708485,0.471530440870481,99
109539776003058530,0.4713514510278717,100
